d555528c-adc4-2723-e053-0100007f945f,d5555292-36e5-2723-e053-0100007f945f,FUEL FLOW INCORRECT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36eb-2723-e053-0100007f945f,BROKEN,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3702-2723-e053-0100007f945f,DROPPED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3708-2723-e053-0100007f945f,ENGINE FIRE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-370a-2723-e053-0100007f945f,EXCESSIVE PLAY,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-370d-2723-e053-0100007f945f,MANUFACTURING DEFECT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36e8-2723-e053-0100007f945f,BROKEN OUTPUT SHAFT STUD,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f4-2723-e053-0100007f945f,MAIN ROTOR SHAFT THREAD DAMAGE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36e6-2723-e053-0100007f945f,EXCESSIVE WEAR ON STATIC SUPPORT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36e7-2723-e053-0100007f945f,EXCESSIVE WEAR ON STATIC SUPPORT - UNCONFIRMED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36e9-2723-e053-0100007f945f,OVERHAUL INDUCED FAILURE - WRONG PART,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36fb-2723-e053-0100007f945f,PITTING,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36e3-2723-e053-0100007f945f,HANG START,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f5-2723-e053-0100007f945f,BENT STUD,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f6-2723-e053-0100007f945f,UNDETERMINED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f7-2723-e053-0100007f945f,CONTROLLED EXCHANGE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f9-2723-e053-0100007f945f,MESSAGE - SOF/ASAM,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36fc-2723-e053-0100007f945f,DAMAGED THREADS,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36fd-2723-e053-0100007f945f,BEARING/BUSHING FAILURE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-370b-2723-e053-0100007f945f,CHIPPED/NICKED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-370c-2723-e053-0100007f945f,BROKEN STUD(S),,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36e4-2723-e053-0100007f945f,AIR LEAK,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ef-2723-e053-0100007f945f,CBM TEST SPECIMEN,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f3-2723-e053-0100007f945f,INLET BLOCKAGE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36fe-2723-e053-0100007f945f,RETURN FOR D TO F CONVERSION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3709-2723-e053-0100007f945f,LACK OF LUBRICATION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ea-2723-e053-0100007f945f,LIGHTNING STRIKE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ee-2723-e053-0100007f945f,INCORRECT PART INSTALLED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f1-2723-e053-0100007f945f,SCORED / SCRATCHED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f8-2723-e053-0100007f945f,GROOVES/GROOVED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3701-2723-e053-0100007f945f,GOUGED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36e2-2723-e053-0100007f945f,H-47 F/G MODEL INDUCTION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ec-2723-e053-0100007f945f,ALIGNMENT ISSUE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ed-2723-e053-0100007f945f,LOOSE BOLTS / NUTS,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36f0-2723-e053-0100007f945f,FAILED FIELD FUNCTIONAL TEST,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36fa-2723-e053-0100007f945f,SHEARED SHAFT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ff-2723-e053-0100007f945f,FLAME-OUT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-370f-2723-e053-0100007f945f,RETURNED FOR RECAP/RESET A TO D,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3710-2723-e053-0100007f945f,COMPRESSOR STALL - STARTING,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-370e-2723-e053-0100007f945f,ELONGATED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3711-2723-e053-0100007f945f,SEAL DAMAGE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3713-2723-e053-0100007f945f,MAINTENANCE DAMAGE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3712-2723-e053-0100007f945f,REMOVED FOR SCHEDULED MAINTENANCE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-371a-2723-e053-0100007f945f,ADMINISTRATIVE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3714-2723-e053-0100007f945f,TEST SPECIMEN,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3716-2723-e053-0100007f945f,POST SHUTDOWN ENGINE FIRE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3717-2723-e053-0100007f945f,UNKNOWN CAUSE FOR RETURN,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3715-2723-e053-0100007f945f,COMBUSTOR RUMBLE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3718-2723-e053-0100007f945f,RETURNED FOR RECAP/RESET D TO E,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3719-2723-e053-0100007f945f,RETURN FOR D TO E CONVERSION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-371b-2723-e053-0100007f945f,RETURNED FOR A/C RETIREMENT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-371e-2723-e053-0100007f945f,RETURNED FOR MODIFICATION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-371c-2723-e053-0100007f945f,RETURNED FOR CONTROL SYSTEM UPGRADE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-371d-2723-e053-0100007f945f,LOOSE STUD(S),,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3723-2723-e053-0100007f945f,OVERHAUL INDUCED FAILURE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3720-2723-e053-0100007f945f,RETURN CAUSED BY ANOTHER MODULE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3722-2723-e053-0100007f945f,DEBONDED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3721-2723-e053-0100007f945f,DELAMINATED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-371f-2723-e053-0100007f945f,RETURNED FOR RECAP/RESET L TO V,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-3724-2723-e053-0100007f945f,TEST,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36bc-2723-e053-0100007f945f,NO VISUAL EVIDENCE TO SUPPORT FIELD REPORTED CAUSE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36bf-2723-e053-0100007f945f,Removal Caused By Related Component Failure,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c0-2723-e053-0100007f945f,FIELD REPORTED OIL LEAK - UNCONFIRMED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c1-2723-e053-0100007f945f,OIL PRESSURE FLUCTUATION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c2-2723-e053-0100007f945f,OVERTORQUE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c3-2723-e053-0100007f945f,HIGH VIBRATION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c4-2723-e053-0100007f945f,FIELD REPORTED VIBRATION - UNCOMFIRMED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c5-2723-e053-0100007f945f,AOAP REMOVAL,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c6-2723-e053-0100007f945f,ACCESSORY OIL PRESSURE LOW,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c7-2723-e053-0100007f945f,FIELD REPORTED VIBRATION - UNCONFIRMED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c8-2723-e053-0100007f945f,FIELD REPORTED LEAK - UNDETERMINED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36c9-2723-e053-0100007f945f,SUSPECTED BURPING,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ca-2723-e053-0100007f945f,IMPROPER MOUNTING TORQUE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36cb-2723-e053-0100007f945f,GREASE LEAKAGE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36cc-2723-e053-0100007f945f,BURPING,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36cd-2723-e053-0100007f945f,EROSION ON STATIC SUPPORT - SUSPECTED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ce-2723-e053-0100007f945f,HIGH VIBRATION - UNCONFIRMED,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36cf-2723-e053-0100007f945f,LOOSE BOLTS,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36d0-2723-e053-0100007f945f,EROSION ON STATIC SUPPORT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a2-2723-e053-0100007f945f,NO VISUAL MATERIAL DEFECT,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a3-2723-e053-0100007f945f,RETURNED FOR RECAP/RESET,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a4-2723-e053-0100007f945f,INTERNAL FAILURE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a5-2723-e053-0100007f945f,TORQUE ERROR,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a6-2723-e053-0100007f945f,OIL LEAK,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a7-2723-e053-0100007f945f,LEAKING GREASE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a8-2723-e053-0100007f945f,MAINTENANCE INDUCED FAILURE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36a9-2723-e053-0100007f945f,LOW OIL PRESSURE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36aa-2723-e053-0100007f945f,CORROSION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ab-2723-e053-0100007f945f,BLADE STRIKE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ac-2723-e053-0100007f945f,OVER TORQUE,,9999999999,,I
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ad-2723-e053-0100007f945f,HANDLING DAMAGE,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36ae-2723-e053-0100007f945f,METAL ON MAGNETIC PLUG,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36af-2723-e053-0100007f945f,OIL ANALYSIS-CONTAMINATION,,9999999999,,A
d555528c-adc4-2723-e053-0100007f945f,d5555292-36b0-2723-e053-0100007f945f,INCONCLUSIVE,,9999999999,,A
d555528c-adc5-2723-e053-0100007f945f,d55552b0-6b86-2723-e053-0100007f945f,No Contribution,,1,,A
d555528c-adc5-2723-e053-0100007f945f,d55552b0-6b87-2723-e053-0100007f945f,Primary,,2,,A
d555528c-adc5-2723-e053-0100007f945f,d55552b0-6b88-2723-e053-0100007f945f,Secondary,,3,,A
d555528c-adc5-2723-e053-0100007f945f,d55552b0-6b85-2723-e053-0100007f945f,Not Confirmed,,4,,A
d555528c-adc5-2723-e053-0100007f945f,d55552b0-6b89-2723-e053-0100007f945f,Pending,,0,,A
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb5c-2723-e053-0100007f945f,Fractured,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb60-2723-e053-0100007f945f,Thread Damage,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eae8-2723-e053-0100007f945f,COMPRESSOR STALL,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eae9-2723-e053-0100007f945f,Metal on Magnetic Plug,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaea-2723-e053-0100007f945f,Leaking Oil,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaeb-2723-e053-0100007f945f,RETURNED FOR RECAP/RESET,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaec-2723-e053-0100007f945f,Torque Stiction,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaed-2723-e053-0100007f945f,HANDLING DAMAGE,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaee-2723-e053-0100007f945f,Contamination,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaef-2723-e053-0100007f945f,HIGH VIBRATION,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb02-2723-e053-0100007f945f,FUEL LEAK - AGB,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb03-2723-e053-0100007f945f,Leaking Air,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb0b-2723-e053-0100007f945f,N2 Sensor Failure,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb0c-2723-e053-0100007f945f,OVER TORQUE,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb27-2723-e053-0100007f945f,TWO SECONDARY ACC DRIVE GEARS,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb2c-2723-e053-0100007f945f,AIRCRAFT MISHAP,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb3a-2723-e053-0100007f945f,TIME CHANGE-2ND STAGE TURBINE DISK,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb57-2723-e053-0100007f945f,DROPPED,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaf0-2723-e053-0100007f945f,Overheated,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaf8-2723-e053-0100007f945f,FAILED THERMOCOUPLE,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb05-2723-e053-0100007f945f,STAGE 1 COMPRESSOR EROSION,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb06-2723-e053-0100007f945f,OIL LEAK - AGB - AXIS G,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb2b-2723-e053-0100007f945f,STATIC MAST SCORED,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb38-2723-e053-0100007f945f,Inlet Blockage,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb39-2723-e053-0100007f945f,EXCESSIVE WEAR ON FAN SHAFT SPLINES,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb3e-2723-e053-0100007f945f,CONTROLLED EXCHANGE,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb3f-2723-e053-0100007f945f,REMOVED FOR SCHEDULED MAINTENANCE,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb63-2723-e053-0100007f945f,Grooved/Grooves,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb65-2723-e053-0100007f945f,Inadequate Preservation,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb66-2723-e053-0100007f945f,Bearing Failure in Progress,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb67-2723-e053-0100007f945f,Chipped/Nicked,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb68-2723-e053-0100007f945f,Failed Torque Repeatability Check,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eaff-2723-e053-0100007f945f,OIL LEAK - A-SUMP,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb01-2723-e053-0100007f945f,OIL LEAK - B-SUMP,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb78-2723-e053-0100007f945f,Scored/Scratched,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb7d-2723-e053-0100007f945f,BROKEN INTERRUPTER TAB,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb7e-2723-e053-0100007f945f,Damaged Coating,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb7f-2723-e053-0100007f945f,Binding/Locked,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb84-2723-e053-0100007f945f,Oil Temperature Incorrect,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb80-2723-e053-0100007f945f,Leaking Fuel,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb82-2723-e053-0100007f945f,Improper Installation,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb83-2723-e053-0100007f945f,OIL LEAK - DRAIN,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb9b-2723-e053-0100007f945f,Adhesive Squeeze Out,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb9c-2723-e053-0100007f945f,Bent/Twisted/Rolled Over,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb9d-2723-e053-0100007f945f,Bond Surface Damaged,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb9e-2723-e053-0100007f945f,Burrs,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb9f-2723-e053-0100007f945f,Carbon Build-up,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba0-2723-e053-0100007f945f,Chaffed,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba1-2723-e053-0100007f945f,Coated With Glass,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba2-2723-e053-0100007f945f,Damaged Studs/Inserts,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba3-2723-e053-0100007f945f,Damaged Thread Holes,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba4-2723-e053-0100007f945f,Debonded,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba5-2723-e053-0100007f945f,Dimension Out of Limit,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba6-2723-e053-0100007f945f,Discolored,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba7-2723-e053-0100007f945f,Elongated/Warped,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba8-2723-e053-0100007f945f,Excessive Vibration,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eba9-2723-e053-0100007f945f,Failed Continuity Check,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebaa-2723-e053-0100007f945f,Grinding/Honing/Polishing Marks,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebab-2723-e053-0100007f945f,High Vibration - Diagnostics,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebac-2723-e053-0100007f945f,Holes,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebad-2723-e053-0100007f945f,Incorrect ID on Part,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebae-2723-e053-0100007f945f,Internal Failure,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebaf-2723-e053-0100007f945f,Leaking at Case Halves,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebb0-2723-e053-0100007f945f,Leaking Grease,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebb1-2723-e053-0100007f945f,Loose Insert,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebb2-2723-e053-0100007f945f,Loose Pin Plugs,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebb3-2723-e053-0100007f945f,Loose Rivets,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-ebb4-2723-e053-0100007f945f,Melted,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb81-2723-e053-0100007f945f,Noisy,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb04-2723-e053-0100007f945f,OIL LEAK - C-SUMP,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb07-2723-e053-0100007f945f,TIME CHANGE - SWIRL PLATE,,9999999999,,I
d555528c-adc6-2723-e053-0100007f945f,d5555292-eb08-2723-e053-0100007f945f,Broken Stud(s),,9999999999,,I
